State,Region Code,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1
TN,47079,34.08759124,34.0826686,33.9869281,34.26061493,34.2143906,33.57771261,34.26061493,33.79663497,33.57664234,34.06272794,35.00352858,34.45378151,34.00556328,34.28571429,33.70707779,34.36853002,33.72333104,32.96627667,33.28729282,32.94360385,32.00822481,31.93220339,31.91632928,32.86099865,32.02702703,32.27548953,31.47651007,31.75675676,30.8575287,31.1155914,31.09919571,31.42664872,29.75708502,29.44369064,29.66958867,29.42760943,29.56228956,28.39838493,28.28282828,27.87878788,27.41390952
IA,19087,29.33151432,28.39673913,28.20512821,28.88283379,28.49389417,27.92915531,27.92915531,27.80082988,26.22036262,26.33053221,27.2606383,27.96271638,27.33245729,26.14980289,27.4025974,28.0155642,26.45914397,26.57068063,25.92105263,27.04485488,26.17801047,24.96732026,25.89285714,25.47770701,26.04298357,25.94936709,25.67394095,26.43678161,25.64102564,25.1596424,26.61596958,25.50761421,25.50761421,24.7133758,25.18891688,25.12562814,24.71626734,23.20302648,22.77847309,22.08281054,21.13207547
NY,36043,30.49590004,30.3515625,29.83965585,30.47244094,30.02373418,29.64724534,29.43722944,29.50236967,29.20284136,29.33491686,29.17143948,29.76779596,28.70159453,27.97256098,27.88203753,29.2952381,27.85388128,27.06909643,27.12765957,27.15256798,26.5051117,23.35238095,23.67518109,24.11052233,23.53164077,22.83226051,23.26375712,23.89481707,23.64192808,22.856049,23.02405498,23.98467433,24.34285714,23.95164337,24.16792738,25.02826988,23.83107089,23.00380228,22.18430034,22.44124337,21.33938706
FL,12053,32.42819843,32.0981142,32.79989419,32.26740361,32.28139382,32.22560572,32.21928666,32.20895131,31.50273937,31.36973804,30.97132752,31.10804367,30.54027014,30.54898544,30.44232437,30.21883452,29.33349609,28.90377588,28.64766525,28.72162485,28.28294898,28.04630624,27.89983463,27.7738764,27.66453116,27.81841403,27.54760531,27.25604862,26.94897843,27.36746715,27.59593679,27.85602504,27.51164338,27.27573286,27.34836873,27.27569331,27.01068768,26.06262778,26.10926975,25.85458779,25.05524571
NC,37091,48.56801909,47.96650718,47.76839566,48.12121212,46.53705954,47.4969475,47.72447724,48.69565217,47.9704797,47.72447724,46.99646643,46.91501746,45.43352601,45.20383693,44.65558195,46.09843938,45.79881657,46.16306954,45.56354916,45.49819928,45.23522316,44.96969697,44.6300716,43.75743163,43.25301205,41.57575758,41.55528554,41.41291108,40.91470952,39.82737361,40.76827757,40.24539877,39.50920245,39.6039604,40.54054054,40.41769042,39.87730061,37.42331288,37.3006135,37.48473748,36.3190184
ND,38041,20,21.42857143,19.8019802,20.38834951,22.11538462,22.85714286,20.19230769,17.14285714,16.19047619,16.50485437,16.03773585,14.42307692,17.82178218,17.47572816,19,18.62745098,19.60784314,14.1509434,13.88888889,13.88888889,13.59223301,14.42307692,16.03773585,14.28571429,15.23809524,16.82242991,20.56074766,22.11538462,18.69158879,20.19230769,17.47572816,19.19191919,21,19.23076923,18.26923077,17.14285714,17.75700935,17.43119266,17.59259259,16.03773585,15.09433962
KY,21105,23.52941176,22.16216216,25.96685083,25.1396648,25.55555556,27.77777778,28.72928177,28.17679558,28.41530055,29.41176471,29.16666667,29.84293194,28.19148936,26.20320856,28.87700535,29.25531915,30.85106383,30.52631579,30.48128342,30.05464481,31.72043011,29.78723404,29.84293194,27.7486911,29.01554404,28.125,29.3814433,30.05181347,34.18367347,31.60621762,31.25,32.4742268,33.16326531,32.29166667,33.33333333,31.57894737,30.68783069,32.0855615,33.69565217,31.01604278,31.25
TN,47081,40.0244798,39.0605686,40.27261462,39.3902439,38.74538745,38.97058824,39.408867,39.48339483,37.75883069,38.52760736,38.54289072,38.45252052,37.47099768,37.06214689,36.75310034,37.03284258,36.64036077,36.03192702,36.23024831,35.45861298,34.82142857,33.03167421,32.70089286,32.07964602,32.247557,31.50537634,31.55080214,32.29278794,31.06796117,31.09691161,31.00529101,31.72268908,31.26315789,31.33543638,31.00936524,31.9458897,32.98755187,32.23480947,30.44375645,30.7062436,29.18367347
MO,29085,25.34818942,27.32240437,25.62674095,25.50724638,25.21489971,24.41860465,24.92668622,23.25581395,24.15730337,24.21652422,22.81690141,23.4939759,23.21428571,22.71386431,21.23893805,20.64896755,21.05263158,20.9439528,22.6744186,23.0994152,20.23460411,20.64896755,21.72619048,22.51461988,20.69970845,20.4610951,19.82507289,19.47674419,18.95043732,18.85714286,18.6440678,19.88636364,21.4084507,22.50712251,22.56267409,21.8579235,22.68907563,22.67759563,21.36986301,20.10582011,19.46666667
NM,35023,42.30769231,40.11299435,41.61849711,40.34090909,40.69767442,38.15028902,41.42011834,40.71856287,41.07142857,39.64497041,39.5480226,41.57303371,41.66666667,40.6779661,41.01123596,37.64044944,36.15819209,36.57142857,37.28813559,37.22222222,36.72316384,36.20689655,38.37209302,38.50574713,35.63218391,36.62790698,38.46153846,38.23529412,37.20930233,38.15028902,36.68639053,36.84210526,33.33333333,34.30232558,34.31952663,33.52941176,32.35294118,33.72781065,33.13609467,33.33333333,30.81395349
TX,48215,54.09030967,54.39357283,54.26586848,54.10856234,53.58701582,53.34127239,53.25549451,53.13194539,52,51.41273247,51.24634982,51.29335685,50.46105061,50.03532394,50.16543966,50.22864609,49.4023743,48.91069283,49.33795964,48.77962085,47.98079194,47.93381949,47.79915605,47.54557666,47.12494265,46.76086377,47.17439126,47.05971564,46.81496078,46.65985777,46.90238856,47.17740433,46.69847964,46.31361862,46.38510045,46.44647918,45.80991497,44.40007196,43.86540244,43.52185271,42.43135332
VA,51091,21.17647059,21.34831461,22.47191011,20.93023256,22.09302326,21.59090909,20,16.09195402,14.77272727,16.66666667,15.95744681,15.2173913,13.33333333,15.2173913,13.97849462,13.04347826,15.38461538,13.33333333,15.2173913,16.66666667,15.55555556,15.38461538,16.66666667,13.33333333,15.73033708,15.2173913,17.58241758,15.95744681,13.82978723,17.5257732,16.84210526,18.27956989,17.20430108,14.13043478,13.33333333,15.2173913,17.39130435,16.12903226,12.90322581,13.18681319,14.44444444
OH,39071,37.00923788,36.91159587,36.66281755,36.30536131,35.63015312,35.83234947,35.36369012,36.36901242,35.34777651,34.57142857,34.82339956,34.18282548,33.85387619,33.44444444,33.13120176,33.80588877,33.40659341,33.46028292,32.77082199,32.65974877,31.25,30.79889807,31.78082192,31.93832599,31.54141525,30.87506879,30.41065483,30.8411215,30.29460812,30.86692435,30.97345133,31.43015521,30.96559378,30.41322314,30.5372807,31.73289183,30.81587652,29.43125345,29.14600551,29.02519168,27.80806979
FL,12055,28.58522453,29.03065039,29.12694431,29.10775232,29.14548535,29.38519448,29.63891675,29.78250124,28.74295516,29.45409429,29.16367122,28.29922371,27.68836016,27.83675395,28.00188724,28.07139546,26.98156682,27.36793111,27.73148148,27.12018141,26.85688406,27.09471767,26.90826727,26.54251739,26.10727799,26.44683715,26.85102587,25.76700756,25.18272425,24.67331118,25.05528527,24.86332823,24.18272353,24.20189819,24.49816534,24.41012441,24.47149263,23.44314559,23.09478573,22.60359983,22.29631173
MT,30041,33.05369128,33,31.59663866,31.57894737,30.96446701,30.69139966,29.16666667,30.89700997,31.01160862,30.66666667,31.22977346,31.18971061,31.41025641,30.47619048,30.28846154,29.71246006,30.24,30.07874016,31.12164297,30.69620253,29.29133858,29.375,29.36630603,28.6809816,27.18894009,28.32817337,27.99377916,27.38461538,27.61310452,28.44036697,28.65947612,26.8404908,26.50231125,25.07692308,24.65753425,25.68389058,26.34822804,26.39751553,25.54179567,24.22839506,23.64760433
TX,48217,42.20389805,42.60089686,41.79216867,43.27794562,42.09726444,42.28136882,41.96018377,41.5455241,40.65349544,40.28941356,40.01473839,40.31065089,39.24142961,38.72371284,37.95093795,37.5,37.61598858,37.57961783,37.02914001,37.81869688,36.85694151,36.51129944,37.61403509,36.22985284,35.11080332,34.27391604,35.47273982,35.34660261,35.54340396,35.40121376,35.24752475,35.45216252,35.71428571,35.50488599,36.13829093,36.56618611,36.43461288,35.61732385,35.19230769,34.31498079,33.69565217
NH,33011,26.8163642,26.2039312,26.2908778,26.6436413,26.22596005,25.88794861,26.07032696,26.25777449,25.995116,25.48731151,26.17011167,26.11393452,25.10046008,24.36211115,24.33988601,25.02166503,24.22392444,23.54561102,23.91366414,23.93328383,23.31508724,22.68502777,22.88590984,23.17676143,22.73720787,22.51959686,22.43575419,22.82529953,21.86888727,21.35814161,21.57961925,21.93127831,21.54906284,21.35307718,21.47525677,21.86765751,21.23280192,19.96284965,19.87374837,19.78754539,18.88221609
FL,12057,40.65045593,40.47392212,40.29544855,40.48406403,40.22428084,40.08639133,40.08182873,39.93311715,38.68921776,38.41673814,37.87134369,37.89583333,36.98493409,36.42187529,36.06870945,36.71187649,35.77111269,35.35544322,35.06035009,34.61259563,34.319645,33.64394666,33.3858155,33.00716624,32.66142508,32.46369721,32.45453754,32.52986722,31.92895785,31.65606857,31.74954909,32.07656613,31.6747141,31.38108362,31.40164428,31.63086293,31.25103234,30.15214156,29.51637247,29.17702066,28.42602513
MI,26059,33.99209486,33.27702703,32.48730964,32.73035613,32.38312429,31.16438356,31.96347032,32.62370541,31.76335439,31.22484186,31.19113573,31.01160862,30.39378813,29.54186414,30.16877637,30.38441285,29.83744101,28.60865034,29.27339258,28.86221294,27.60768033,26.7496112,26.77651905,27.23995881,27.29134665,26.31043257,26.27249357,26.61870504,25.8450338,25.53302132,24.9219563,25.56935818,25.51759834,24.9610794,25.10373444,25.09015971,25.59709242,23.72262774,23.45614946,23.30246914,22.3265519
MS,28049,49.39708504,48.81202691,48.94537018,49.13153993,49.11286875,49.0948045,49.49646454,49.6780425,48.81154499,48.95104895,48.16449348,48.89334001,48.21092279,47.33974041,47.88551055,48.65241174,48.30618567,48.34772254,48.29170829,48.70745583,48.74674153,48.04334738,47.81779874,48.8891093,48.42032287,47.99841065,48.33066773,48.33350116,48.46638229,48.02631579,48.65199876,48.4854729,48.29750026,47.84362395,47.75082919,48.1186686,47.35860783,45.84239412,44.90177736,43.60957258,42.55943031
CO,8053,18.18181818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,#N/A,5,4.761904762,9.523809524,9.523809524,9.090909091,4.761904762,4.761904762,4.545454545,4.545454545,4.545454545,9.090909091,4.166666667,4.545454545,4.761904762,9.090909091,4.545454545,5,#N/A,#N/A,#N/A,0,3.846153846,7.407407407,3.846153846,8,7.407407407,7.407407407
NE,31087,30.83333333,29.05982906,29.31034483,30.43478261,31.03448276,31.62393162,28.69565217,29.05982906,27.73109244,29.41176471,24.78632479,26.27118644,24.13793103,21.73913043,18.75,20.18348624,16.21621622,19.26605505,19.62616822,18.69158879,20.56074766,20.37037037,23.36448598,20.37037037,23.36448598,21.4953271,21.2962963,21.10091743,21.81818182,18.91891892,19.29824561,21.55172414,19.13043478,15.51724138,18.10344828,17.24137931,16.94915254,16.23931624,15.51724138,15.51724138,14.65517241
OH,39073,37.23313407,37.48946925,38.09121622,39.18575064,38.8034188,38.24289406,38.30155979,38.57515204,36.91786622,37.55274262,37.20359771,36.71811535,35.78431373,34.85099338,35.24121014,35.72593801,35.08196721,34.67874794,35.43568465,34.66334165,33.72483221,32.57383966,32.21035333,33.98533007,33.63119415,33.36052202,34.58708095,33.96072013,34.07407407,33.74485597,33.19570603,32.12221305,32.45686113,31.78104575,32.51433251,33.27922078,32.09570957,31.49216818,30.06589786,30.25347506,29.26229508
TX,48219,51.91193511,52.31481481,51.21668598,49.88317757,49.23798359,49.58871915,48.19136523,46.9005848,46.33294529,45.29616725,44.06215316,45.64498346,45.12195122,45.52486188,44.43219405,44.62719298,44.44444444,44.33551198,43.79157428,43.31491713,43.25529543,42.77715566,42.36343367,43.77067255,43.14381271,43.04635762,41.49888143,41.07744108,39.77653631,40.44444444,41.16997792,41.27332602,41.06753813,41.71180932,43.19399786,42.70500532,42.07708779,40.81632653,39.51011715,40.78807242,39.85042735
KS,20083,28.57142857,26.5625,22.58064516,20.3125,20.3125,21.875,22.22222222,19.35483871,19.67213115,21.31147541,16.12903226,19.67213115,18.33333333,18.33333333,18.03278689,18.96551724,18.96551724,18.33333333,19.35483871,19.35483871,21.66666667,26.66666667,21.66666667,21.05263158,13.79310345,12.06896552,15.78947368,14.03508772,15.78947368,12.5,13.55932203,12.06896552,12.28070175,14.28571429,14.03508772,13.20754717,11.53846154,12.96296296,10.71428571,8.620689655,7.142857143
NC,37093,48.51895735,47.2972973,49.1465568,48.67099823,48.72251931,47.8415139,47.72324069,47.31563422,47.15447154,46.71574179,46.32432432,46.17456897,46.2406015,45.01625135,44.32490586,45.71881607,44.74789916,43.79562044,44.04761905,44.49064449,44.71502591,44.17879418,43.44899016,45.18785383,43.6605317,43.38758901,43.37899543,43.48931841,42.71203657,42.39514907,42.46575342,43.2446007,42.39722635,42.30201672,43.24987727,42.54278729,41.37596899,40.3202329,40.07651841,40,39.85645933
OH,39075,21.67577413,21.87784868,21.20658135,20.1826484,19.28374656,18.61751152,18.44036697,19.27272727,19.11231884,18.59205776,19.2605331,20.28619529,18.98417985,17.53515302,17.34439834,17.8600823,16.95473251,16.29445823,15.92775041,16.61237785,16.04234528,15.25423729,15.10040161,14.99202552,14.26282051,14.28571429,14.86810552,14.35368755,13.42335187,13.481364,14.30805317,13.84976526,14.151681,13.80126183,13.27572663,15.10172144,14.11947246,14.12125863,13.7195122,13.18181818,12.60440395
MS,28051,59.0296496,57.97297297,58.57908847,59.59459459,58.18673884,57.41496599,57.76836158,58.49858357,57.77777778,56.8627451,55.40897098,56.86015831,56.7674113,55.73333333,54.58167331,54.21052632,54.91480996,56.27476882,57.23951286,55.75101488,54.85636115,54.96598639,56.29228687,56.3002681,57.25806452,57.27762803,58.48275862,57.81466113,57.28291317,56.51558074,57.91726106,55.39772727,56.18776671,54.46685879,55.6509299,56.998557,56.57708628,55.25568182,54.75504323,52.26939971,52.35988201
FL,12059,39.8340249,39.42701228,38.93442623,37.58573388,40.08207934,38.19918145,37.95918367,37.14285714,37.61713521,37.09677419,37.19115735,36.87664042,35.40290621,36.10719323,36.11111111,36.33841886,36.21399177,35.56771546,36.89189189,37.18120805,36.25498008,36.19550859,36.48293963,36.47214854,35.49668874,35.59322034,34.69656992,34.96688742,34.93333333,34.0629275,32.97150611,33.91891892,32.80212483,31.77570093,31.16531165,31.22476447,31.08465608,31.24165554,31.09354414,30.90909091,30.0390117
NE,31089,16.62763466,15.72769953,15.11627907,16.00928074,15.42056075,14.05152225,15.70438799,15.70438799,15.38461538,16.09195402,15.81291759,16.33554084,14.60176991,13.42281879,13.73873874,13.08203991,13.33333333,14.22222222,14.25389755,16.07142857,16.70378619,14.76510067,14.50892857,16.85144124,14.9122807,14.53362256,14.7505423,14.03508772,13.40659341,12.70983213,14.4549763,15.25821596,14.08114558,15.14423077,15.34772182,16.62650602,14.90384615,15.43942993,14.92890995,14.82352941,14.58823529
MO,29087,29.41176471,28,28.85572139,29.41176471,30.04926108,30.39215686,29.75609756,30.43478261,30,30,30.66037736,31.13207547,28.84615385,26.92307692,25.72815534,26.92307692,25.96153846,25.49019608,24.75728155,23.55769231,22.05882353,21.84466019,21.53110048,22.74881517,20.47619048,20.77294686,22.70531401,23.55769231,22.48803828,24.15458937,22.22222222,22.81553398,21.84466019,22.66009852,21.56862745,22,20.39800995,20.68965517,19.7044335,19.7044335,20.09803922
HI,15003,25.00620467,24.72679104,24.61942984,24.79866704,24.43732591,24.07428062,23.95871112,23.94287627,23.41200345,22.81785794,22.86237347,22.7931312,22.30463435,21.61722335,21.51565162,21.67014835,21.05429793,20.83873528,20.71877144,20.5993002,19.98163212,19.74939709,19.52290126,19.7029703,19.19943784,18.9974026,19.15026392,19.30033997,18.86772844,18.63084246,18.82758442,19.07896435,18.66137266,18.39672444,18.74101089,19.30493044,18.83976489,17.89779979,17.43966529,17.07006045,16.24639861
TX,48221,33.84965831,33.92612859,33.81424707,33.81424707,33.15241972,33.01759134,33.18345324,33.92461197,33.82027446,33.2155477,32.85044738,31.94029851,31.29770992,30.94834886,29.76842105,31.31017162,30.53115851,29.63424771,29.61124897,29.3852459,28.23624595,27.81803543,28.45659164,28.32140016,28.54353768,28.19621475,28.21497121,28.16793893,27.95779955,28.14258912,27.98660216,28.1273131,27.97773655,27.54800591,27.24276822,26.54028436,26.68104998,25.78571429,25.31061413,25.4290718,24.41054092
OR,41027,23.27790974,23.03102625,22.77108434,24.25328554,22.96819788,22.10274791,22.06405694,22.75449102,22.40762813,21.42011834,21.99312715,21.86421174,22.08237986,21.80365297,19.79522184,20.43132804,21.37142857,20.57471264,20.77185017,19.65517241,19.33638444,19.39120631,19.59459459,19.5968645,19.14893617,18.61761427,18.43575419,18.76379691,18.42397336,17.27982163,16.79644049,16.88888889,15.625,14.87236404,14.60176991,14.95016611,14.33333333,13.42952275,13.60089186,12.5,12.37677985
NE,31091,3.703703704,3.703703704,4,4,4,4,11.11111111,11.11111111,7.692307692,7.692307692,7.142857143,10.34482759,10.34482759,3.703703704,7.407407407,7.692307692,7.407407407,7.692307692,7.692307692,3.703703704,3.846153846,7.692307692,10.71428571,6.896551724,3.448275862,3.448275862,10,9.677419355,9.677419355,6.666666667,10,6.666666667,6.666666667,3.571428571,3.448275862,0,3.333333333,9.375,6.25,6.060606061,6.060606061
AK,2105,27.14285714,26.76056338,27.14285714,24.63768116,25.37313433,23.52941176,23.88059701,24.63768116,25,25.71428571,28.57142857,27.27272727,27.39726027,27.39726027,25.67567568,26.31578947,27.39726027,26.38888889,24.28571429,27.14285714,24.28571429,24.63768116,22.05882353,25.35211268,25.35211268,25.35211268,28.16901408,27.14285714,27.94117647,28.98550725,25.35211268,21.91780822,19.44444444,20.28985507,23.07692308,23.1884058,22.05882353,19.40298507,19.6969697,19.40298507,15.49295775
VA,51670,46.4171123,45.68690096,44.63519313,45.45454545,45.64047363,45.80152672,45.46460177,45.43429844,44.13716814,43.10915105,41.58829676,42.8721174,41.89189189,41.21338912,41.34312697,41.55299056,41.2371134,40.31088083,40.51282051,41.46090535,41.1946447,41.44602851,40.51282051,40.24390244,40.82051282,40.22517912,39.77272727,40.6867846,41.08446298,40.74823054,41.56626506,41.01010101,41.54786151,40.84934277,41.13475177,41.53061224,41.70040486,39.27492447,40.77079108,40.562249,39.88035892
