RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,FIPS Code,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,16001,126799,127021,127000,126937,127202,127693,127835,127657,127312,127306,127535,127934,128375,128701,129475,130042,130549,130640,131175,131832,132696,133244,133766,134032,134202,134198,134154,134119,134219,134154,133958,133617,133407,133417,133290,133240,133099,133413,133385,133791,133721,134489,134955,135688,136014,136358,136711,137274,137861,138439,139042,139357,139565,139195,139123,139138,139254,139129,139140,139828,140803,142065,143501,144363,145939,147444,150286,153074,156223,158830,160118,160177,161475,163744,166279,169841,173136,177733,179954,182332,184529,188654,195522,202267,205973,205975,206018,206276,207750,208025,209222,209901,210323,209719,208056,206903,206087,206588,206534,205902,203559,200699,198050,195040,192393,189180,185425,180439,176796,173240,170166,166913,163985,162314,160147,158618,156659,154831,153607,153574,152670,152509,150995,150195,149123,147145,144884,142167,139547,137296,134831,132484,130714,128494,127365,124991,122923,121089,120262,119659,119821,119741,120208,119727,119148,119167,119769,122184,124614,127270,129649,133045,135843,139149,141052,145006,149340,153388,156859,158557,161256,163447,166469,168148,169348,170385,172579,173897,174260,174163,173913,174414,174148,174520,174121,174032,174609,175249,176087,176443,177010,178294,179553,181373,182674,183804,184343,185206,185685,185968,185936,186692,189308,191258,193323,193550,194905,195974,197639,199042,201034,203111,204817,206170,206275,207490,208681,211734,213580,215621,217469,219443,221507,223485,226395,228793,231122,233015,235277,237696,241184,245234,249595,252788,255513,257852,260490,263312,266523,268629,271005,272159,274137,275428,277995,281083,284441,287109,288738,289979,291120,293579,296741,300489,303821,307541,311177,315823,321347,328667,337517,347908,359510,372104,385383,400613
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,16001,186351,186815,187130,187491,187861,187984,188342,188548,189110,189368,189784,190007,190484,190931,191694,192208,192906,193552,194453,195317,195975,196632,197290,198007,198532,198862,199316,199594,199724,200376,200770,201319,201331,201681,201918,201989,201929,202302,202108,202742,203183,203048,202447,201695,202116,202463,202816,203535,204295,205107,205992,206456,206544,206401,206636,207154,207170,206923,206886,207772,209088,210819,212883,214057,216357,218733,223001,227170,231538,235148,236797,236940,238641,242160,246003,251331,255931,262393,265551,268685,271197,276360,285167,294021,298710,297504,296145,295068,296056,295301,295921,296360,297188,296322,294551,292799,291682,292392,292762,293254,291249,288481,285809,283275,281183,278577,274787,269894,267217,264776,262455,258597,255285,253971,252227,250717,248825,246726,245466,245589,244324,243863,241771,240795,239565,236947,234532,231970,229222,227485,225299,223132,221280,219059,218467,216768,215460,215059,215135,214941,215344,215408,216224,216166,215470,215702,216090,219013,221883,224368,226390,229097,231517,233949,235111,238200,243305,247506,251462,252245,254173,255294,257697,259342,260487,262030,264590,266167,265683,264967,264508,265166,264845,265441,265427,265966,267170,268224,269163,269688,270505,272402,274241,277223,279943,282312,283635,284804,285395,285984,286719,288609,292566,295148,297488,297525,298616,299218,300563,302245,304850,307354,308884,310251,310045,311661,312930,316721,318946,322116,325189,328290,331262,334031,338285,341271,344476,346954,350430,353841,358891,364403,369949,373514,376463,379088,382061,385228,388683,390714,393534,394752,397094,398152,401234,405082,409134,411945,413240,414389,415756,418758,422820,427183,431066,435004,439237,444922,451890,461349,472879,486229,500855,516812,533087,552330
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,16001,139585,139691,139672,139644,139992,140527,141283,141967,142542,142966,143316,143827,144426,144903,145866,146763,147554,148003,148447,148755,148855,149055,149268,149637,149941,150336,150243,149614,148701,148125,147864,147903,148097,148289,148524,148309,148023,147991,148055,149209,150724,151983,152425,152311,152621,152997,153360,154106,154894,155689,156439,156691,156468,156009,155991,156381,156452,156311,156281,157086,158193,159587,161105,161860,163549,165304,168687,172004,175591,178514,179927,179962,181341,183660,186187,189974,193942,199529,202333,205035,207400,211943,219423,227009,230915,231191,231541,232473,233032,232322,232415,232839,232850,232121,230570,229212,228684,229793,230507,230193,228380,225589,223582,221228,219808,217281,214489,210728,208630,206065,203747,200898,198751,198184,196823,195851,194667,193862,192538,192010,190014,189140,187053,185796,184443,181906,179536,176986,174048,171583,169134,167211,165925,163975,162657,160020,157960,156728,156213,155336,155060,154381,154918,154238,153429,153255,154118,157628,160391,163126,165167,168369,171198,174067,175499,179000,183690,187926,191798,192752,195216,196642,199493,201457,202894,204831,207523,209570,210198,210257,209888,210283,209881,210480,210472,210218,210878,211718,212703,212590,211884,212393,213162,215055,216731,218104,219077,220466,221331,220737,219999,220443,223793,226084,228490,229119,230704,232492,233764,235230,236665,239890,242522,245564,246542,248971,250548,254178,256378,258302,260509,262660,265931,268667,272524,275273,278189,280608,283893,287418,292176,297753,303781,308653,312596,315704,318872,321740,324859,326575,329725,331448,334255,335252,337995,341147,345447,348162,349779,350685,352634,356485,361678,367081,372155,377628,383172,390069,397307,407639,419927,434796,450283,466789,482852,501790
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,16001,201869,202564,203445,203773,205040,206571,208416,209105,209861,210709,211654,212513,212846,213081,213473,213854,213727,213445,213894,214468,214659,214351,214412,214731,214939,215141,215115,215343,215381,215652,215500,216050,216787,217520,217915,217963,218598,219259,219700,220385,221369,221770,221788,221107,221394,221830,222425,223449,224207,225147,226020,226725,226780,226759,226831,227543,227491,228345,229179,231060,232375,234084,236287,237518,239865,242222,246648,250876,255401,262099,266644,269019,270067,272341,275789,280668,285881,292571,296153,299446,301937,296734,295127,293624,296935,296032,293228,291530,290368,288545,287498,286396,286102,288037,288738,289413,286938,286125,285285,285071,281561,277187,272362,267547,262445,258025,253435,247735,244577,241195,238639,232338,227293,224212,221766,219662,216920,214300,211901,211735,209926,208808,205354,203722,202003,198789,194858,191241,188466,186777,184563,181872,179381,176765,176021,174697,174212,174533,176122,176939,178068,178650,180767,180760,180152,180179,181801,185928,189667,193126,195731,199467,203264,207218,209289,215390,223051,230289,235340,237487,240360,242361,245910,249269,251612,254390,257808,259819,259237,257994,257585,258464,258827,259830,259927,259537,259671,260189,261244,261795,263395,266327,268588,270941,272673,274855,276147,277557,278515,277628,276703,276515,280196,282419,284959,285021,286518,286961,287957,289065,291357,294610,297118,299116,297476,297480,297436,300744,302341,305140,307874,310843,313303,315780,319333,322230,325543,328251,331489,334466,339051,344162,349791,353442,356796,359564,362983,366262,369982,372391,375788,377979,381153,382614,385784,389538,393863,397276,399288,400844,402180,405324,409208,413609,417659,422671,427385,433735,441037,450646,462188,475912,491262,507776,524958,544742
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,16001,226086,226477,226735,227343,228683,229890,230753,231632,232043,231866,232108,232263,233855,234930,236196,236894,237083,237362,238141,239267,239923,240373,240300,239473,238292,237625,238295,238880,239098,239701,240116,240818,241174,241831,242514,244055,245583,246794,245926,245493,245842,245678,245131,244025,244323,244837,245457,246251,246946,248026,249425,250483,250628,250559,250796,251425,251349,250897,250497,251455,252829,254557,257119,258935,262573,265907,271609,277021,282528,286931,288951,288848,290884,293734,298264,305123,312779,322217,327022,331591,334958,341841,353601,365377,371386,373801,371719,368351,363084,358929,357505,356480,357263,357011,356204,355270,354472,354605,355442,357406,356380,353080,349226,346549,344058,340499,333963,325452,321625,318286,316797,311774,308674,307421,306533,305049,302607,299529,298076,300145,299902,300735,298362,298889,299183,297897,295920,293008,291159,290321,289640,287068,284209,280367,279273,276484,274749,273812,274402,274770,275203,275216,276078,275825,274991,275271,276681,282186,286686,290407,292901,297553,301399,305065,306296,311582,319841,327182,332795,333208,335786,338537,342930,344937,345115,346881,350498,353220,353382,352991,352586,353269,352113,351156,349435,348803,351578,354700,358548,359271,358070,357673,357823,360581,363990,368153,370875,373941,374045,371581,367372,366690,371519,375382,378883,379324,380872,381573,383325,384965,388108,392429,396416,399351,399189,401512,403634,408726,411009,413384,415463,417667,421003,424381,429591,433380,437928,441355,445517,449281,455630,462739,470186,475112,479041,481967,485352,489050,492740,494958,498555,500646,503106,503895,507428,512559,518046,520829,522561,523680,526495,531216,538430,545135,551783,558273,565639,574466,584729,599488,616343,636139,656779,679378,701460,728310
94225,18130,83612,Zip,ID,ID,Council,,Adams County,16003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152012,151600,150999,149808,148362,147532,146908,146659,145871,144789,144904,144867,145137,143840,142928,142071,141714,140622,139304,137607,136734,136554,134717,133023,130786,130684,130231,129887,129304,128657,127877,126576,125095,123388,122180,121287,119798,118043,116435,115625,114981,114415,114118,114805,115672,116269,116453,116345,118550,120504,122634,123326,123870,124270,124541,124564,124738,124786,125506,126200,125805,125409,124629,124926,125939,127332,128358,128894,129530,130534,131618,132921,133415,133365,133707,133852,133570,133533,134671,136196,137384,138609,140136,141725,145058,149036,152681,155030,156368,156949,157007,157687,158815,159067,158148,156881,155352,154210,153258,153597,155008,156629,157309,156935,156971,157854,159456,160918,161489,161616,161995,162861,163990,165030,166696,168809,170453,172258,173822,176078,178592,180796,182699,183706,184750,185735,186290,187135,187013,187585,188328,190212,192371,194895,196696,198557,199988,202247,204895,206571,207443,207364,207788,208640,209749,210491,210643,211124,212222,213935,215158,217142,220670,224844,228933,232299,235696,239788,245444,251631
94258,18980,83654,Zip,ID,ID,New Meadows,,Adams County,16003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141644,140949,142914,146252,151286,155423,159807,164108,168433,172844,176386,180998,184048,189412,191653,193352,193609,193738,193673,193942,195168,195706,196732,196837,199761,203532,207949,211902,212368,215783,218816,221200,221295,220568,220824,219642,217579,215927,215284,214014,212856,210837,207486,203382,199809,200712,202033,202146,200342,195506,192098,188812,188125,188356,190783,193683,195914,192927,189177,189238,190474,192941,189020,186134,182783,179835,177321,175102,173677,173389,173375,172750,171674,170543,172590,174690,176078,176454,175722,175387,175434,176312,177523,177143,177534,178069,179347,180044,180303,180984,181629,182005,182065,182258,182628,183923,185272,186450,186972,187285,188546,189937,191864,193462,194936,196703,197706,199160,199993,201323,202016,203397,205076,207081,208694,209830,211011,211583,213059,213771,214382,215199,217785,220517,221864,221720,221135,222078,223773,225999,227299,228807,230927,232241,232411,232518,233819,236084,238722,240406,241832,243011,245111,246990,248738,251330,254270,256967,258396,260012,261810,264466,266363,268352,269940,271989,273069,272485,272341,271989,274652,277162,280762,283709,286639,289434,291382,293770,297863,302328,305770,306828,306679,306578,307099,308742,310202,312427,315134,318552,321069,323902,327520,333498,339289,345351,350586,355475,361191,366831,373157
94239,29401,83632,Zip,ID,ID,Indian Valley,,Adams County,16003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257842,256829,255995,254177,251921,250134,251151,252981,254493,251463,250652,249312,248534,245056,242935,241878,240833,237666,231236,224494,220164,221211,220624,218980,217621,219352,219083,218019,217945,220241,220951,221075,217960,216440,212593,212592,210175,209636,209324,208937,207662,206450,208123,208752,209516,207777,208422,206937,208175,207305,208354,208759,210096,208498,207346,208791,212587,215322,216949,219491,219787,220354,218391,218652,218733,224327,228736,232685,233470,236512,238514,241788,244476,245591,245282,244861,245606,244716,243426,243266,244812,247583,250707,250957,251858,254504,260598,264356,266166,265118,264954,263438,262246,259663,259322,260526,261809,261753,261207,264180,268356,272559,276023,278912,283693,287078,288849,288285,288357,290057,292882,293994,297372,301412,306244,308992,312978,316315,322825,330086,339790,345640,351584,355950,357335,358443,357607,361674,356285,355203,350851,354099,355280,360101,360796,361756,360464,359989,360287,360438,364035,366408,364954,361089,356344,351169,349952,349327,354175,356629,358874,359561,361768,363050,368197,371828,376867,381755,385624,389613
94249,33010,83643,Zip,ID,ID,Mesa,,Adams County,16003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257896,257459,256643,255179,253583,252496,253291,254326,254582,252180,250540,248439,246946,243790,241686,239546,237387,234477,228084,221911,216519,215950,214153,213009,210756,210431,208853,207205,205153,204191,204103,203337,201230,197611,194830,192804,191183,189491,187678,185693,184175,180249,177426,173949,173576,171012,167830,162536,157879,153136,151761,152028,153285,152294,151448,151584,152572,155636,158711,162658,164650,167015,165843,163949,162208,163583,164782,165355,166307,165805,165303,165517,168033,170063,171512,172906,173298,177517,181646,187197,187356,189426,191670,192996,192404,191946,193652,196506,198320,197695,195527,194416,195242,196039,194986,194454,193598,193586,194813,195698,196853,194167,193219,190764,191950,192114,195007,196035,197894,199751,199363,199399,202064,208564,214456,218119,217881,217179,216280,219711,224108,226455,229342,230594,231125,228392,224764,223418,224604,228599,232551,234694,236216,237374,236961,236061,234530,235833,238430,241055,240864,238856,234176,231544,230263,231643,232708,233853,235840,238060,239607,240855,243981,247577,253683,258767,263270,266804,271954,278266
94046,2209,83201,Zip,ID,ID,Pocatello,Pocatello,Bannock County,16005,82829,83047,81988,80176,78858,78786,81281,85535,90435,94040,96426,98415,99312,99967,99441,100862,101934,102975,101361,99311,97946,97619,97824,97568,97886,97718,99077,99512,99994,99631,99738,100466,100626,101268,101245,101689,101530,101989,101963,102910,104251,105418,105819,105078,104963,104177,104002,103457,104012,104313,105185,105146,105127,105302,106378,107892,108395,109411,110504,112512,113950,115777,116858,117731,118497,119891,121397,123034,124992,126977,128602,129864,131019,132223,133726,135914,137771,139328,140398,141431,142513,143268,143943,144353,144775,144866,144984,145150,145784,146252,146515,146546,146545,146553,146276,146005,145756,145940,145976,145722,145186,144752,144409,144088,143728,143526,142092,140450,138476,137542,136616,135998,135372,134896,133988,132901,131525,130479,132290,134717,137408,137681,137812,138534,139086,138506,136965,135269,134424,132822,130636,128150,126143,124659,123554,120768,118489,116595,116994,117670,117665,117941,117238,116924,116307,116493,116243,116967,117636,119401,120450,121910,123653,125458,127975,129909,132014,133119,134375,135345,135993,135737,135600,135292,136041,136229,135797,134797,133116,132786,132909,133687,134165,134162,133380,132195,129883,128397,127174,126936,127911,128412,128752,128283,128275,128679,129519,130642,132354,133783,135656,137120,137886,138282,138994,140229,141570,142694,144207,145281,146243,147389,148193,148890,148768,149531,149444,149491,148746,148737,148181,148502,148417,148574,148376,148903,150542,151503,153034,154379,157384,160270,162884,164274,165580,166674,168801,170564,172286,173628,174997,176093,176286,176808,177932,180439,183546,187533,189503,189968,188961,189972,190863,193375,195438,197975,199770,201139,202384,203150,205245,208785,213475,217059,220819,223614
94047,6178,83202,Zip,ID,ID,Chubbuck,Pocatello,Bannock County,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141447,144758,145773,148715,150025,152092,153645,155487,157040,158802,160848,163084,165242,165322,166561,167902,170938,172513,174478,175801,177388,178224,178917,179254,179687,179223,179194,179064,180029,180844,181726,182326,182672,182956,182677,182131,181386,181429,181308,180916,180267,180004,179765,179545,179070,178831,176833,174558,172038,171017,170016,169195,168343,167282,165728,163952,162270,161025,163915,167562,171471,171829,171935,172620,173103,172341,170610,168691,167658,165725,162815,159539,156737,154765,153383,150342,147964,146075,146708,147632,147714,148059,147150,146680,145884,146249,146008,146892,147643,149766,151069,152886,155008,157246,160340,162759,165439,166810,168348,169453,170189,169863,169693,169374,170306,170532,169982,168776,166734,166448,166719,167730,168350,168330,167362,165775,162846,160955,159533,159323,160500,161008,161259,160744,160804,161429,162507,164009,166157,168066,170517,172515,173782,174482,175771,177423,179230,180606,182687,184222,185467,186725,187310,188045,187713,188896,188931,189155,188183,188175,187552,188243,189291,190559,191599,192425,194917,195934,197516,198783,202676,207187,211168,213324,214523,216049,218521,221221,223246,225469,227820,230281,231288,231782,232775,235445,238889,243167,245115,245587,244402,245616,246216,248728,250496,253640,255944,257909,259985,261401,264490,268970,275076,279741,285107,289208
94049,6585,83204,Zip,ID,ID,Pocatello,Pocatello,Bannock County,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120760,120429,121394,122293,124086,125284,126832,128482,130042,131711,133542,135489,137429,139848,141392,143391,143954,145226,146076,146940,147889,148527,149311,149938,150516,151076,151191,151453,151890,152518,152813,152679,152611,152609,152277,151834,151444,151649,151674,151418,150820,150504,150230,150055,149716,149517,147973,146207,144029,143043,142101,141517,140827,140097,138921,137608,136174,135060,137001,139576,142514,142811,142954,143641,144176,143597,142048,140356,139481,137844,135544,132934,130821,129296,128198,125348,123035,121108,121521,122243,122268,122574,121849,121518,120869,121068,120757,121481,122150,124025,125169,126706,128529,130420,132977,134945,137028,138092,139334,140323,140957,140644,140450,140110,140784,140905,140470,139481,137842,137600,137843,138662,139187,139166,138353,137024,134580,132948,131675,131415,132372,132830,133081,132590,132542,132974,133869,135075,136874,138385,140300,141762,142550,142899,143682,144997,146566,147845,149524,150774,151737,152849,153584,154287,154218,154861,154738,154810,154173,154380,153810,154215,154569,155319,155933,157174,159355,161032,162964,164414,167178,169934,172965,174644,176366,177795,179842,181213,182737,184366,186052,187629,188291,189116,190191,192879,195593,199152,200513,201071,200097,200945,201497,203851,205887,208737,210659,212022,213571,214667,217416,221231,226195,229921,234067,237086
94080,18930,83245,Zip,ID,ID,Inkom,Pocatello,Bannock County,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155524,153424,154162,154929,157636,160410,163028,166292,168900,171765,174624,177544,180503,185452,189033,192194,192697,193115,194033,194486,196183,197417,199242,200692,201802,203371,204115,204986,205251,205839,205936,205343,204632,204221,203475,203244,203243,203926,204438,204204,204045,203334,203009,202258,201712,201095,198955,196497,193831,192496,191364,190656,189584,189372,188425,187654,185851,184789,187660,191560,195409,195929,196229,197689,198870,198012,195727,193116,192103,189744,186536,182797,179756,177480,175560,171147,167547,164730,165336,166364,166284,166596,165501,165051,164345,164755,164658,165987,167115,169716,171150,173162,175719,178465,182267,185063,188036,189587,191352,192485,193348,192857,192792,192369,193348,193407,192625,191196,189014,188561,188762,189874,190626,190853,189708,188050,184611,182573,180874,180656,181742,182513,182901,182529,182348,182747,183778,185262,187534,189364,191654,193659,194673,195249,196314,198114,200372,202301,204830,206732,207541,208298,208798,209714,209791,210893,211423,212237,212094,212689,212809,213940,216590,219277,222194,223943,227520,228730,230131,230702,233844,237628,240099,241074,241258,242798,244422,246710,248166,251294,253720,255589,255726,255662,257170,260890,266369,272085,274750,274917,273568,274435,274664,277948,280867,285491,288497,290637,291790,292338,295612,301192,308410,313787,320473,325417
94082,20844,83250,Zip,ID,ID,McCammon,Pocatello,Bannock County,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148068,147553,148160,149299,150843,153146,155160,157759,159220,161161,163124,165403,166996,169697,171913,174161,175539,175509,176020,175798,177817,178922,180416,180947,182512,183576,184621,184879,185814,186819,187602,188195,188108,188403,187804,188099,188089,188819,188739,188586,187779,187396,186983,186241,185336,184201,183410,182083,180796,179353,178360,177793,177015,177466,177357,176960,174980,173349,172246,172164,171883,171870,171444,172082,172560,171123,168448,165680,164431,162397,160625,158537,156996,154697,152972,148782,145536,142653,143002,143711,143552,143668,142959,142781,142504,142837,142655,143815,144790,147202,148515,150261,152562,154865,158242,160646,163232,164659,166281,167583,168260,167828,167515,167130,167967,168181,167526,166174,164120,163709,163792,164492,165032,165127,164186,162619,159604,157807,156361,156299,157302,157836,158106,157672,157713,158158,159387,160852,163062,164629,166947,168972,170371,171279,172666,174685,176792,178399,180352,182040,183030,184054,184254,184601,184226,185196,185719,186533,186362,186839,186807,188181,190109,192060,193803,195410,198725,199852,200912,201009,203666,207800,210366,209936,208647,209048,211097,212771,213603,215590,217243,218920,219144,218517,219083,222526,227783,234398,237790,239438,238815,240192,242117,246037,249657,254152,258070,261183,263423,263873,266534,271239,278271,283744,289287,293580
94081,22020,83246,Zip,ID,ID,Lava Hot Springs,Pocatello,Bannock County,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141520,142035,143750,146698,149438,152385,154777,157472,159012,160974,162925,165209,166689,168942,169990,170888,172013,171758,172724,172873,175704,177157,178577,178550,179441,180198,181079,181736,181993,183524,183675,184362,183126,182880,182079,182406,182777,183445,183660,183336,182984,182803,183144,182420,181645,180479,179716,178847,177606,175813,174020,173071,172344,171868,170678,169393,167523,165933,164633,164269,164339,164695,164676,165050,165326,164003,161447,158886,157503,155521,153728,151544,149605,147184,145348,141696,138713,136362,136820,137619,137483,137697,137002,136705,136134,136349,136108,136989,137777,139912,141541,143515,146010,148196,151851,154719,157856,159305,161098,162522,163275,162588,161799,161027,161538,161606,160565,158937,156823,156656,156601,157278,157897,158499,157829,156317,153362,151646,150392,150364,151413,152043,152456,152129,152076,152267,153221,154651,156765,158263,160131,161774,162413,162684,163470,164919,166699,168226,170397,172338,173350,174342,174834,175626,176046,177072,177568,178020,178042,178404,178118,178667,180284,182493,184541,186446,188836,189713,190591,192312,195404,200475,203152,203963,202742,203839,206791,209506,211499,214790,218621,220268,220343,218837,220093,223281,229978,234453,235977,234344,233810,235322,236899,240699,244205,248766,252342,255421,256716,258566,262156,268869,275326,279913,284431,288314
